Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
ERR160146_2_val_2	75.8336248201584	15.641462599582102	3.9050969429765434	1.1983914962200626	0.601311464413321	0.36467860098673194	0.2664455964693499	0.19009245581454595	0.15701481920489616	1.3116777008494382	0.41203707734663864	0.11816642597793471	0.0	0.0	0.0	0.0
ERR160147_1	70.42252238016339	18.49124093433708	5.33308243023677	1.8088364751899633	0.8421556169014494	0.5473230790365814	0.3148200613730436	0.2648495170605055	0.17903055012504968	1.4480444571873134	0.2688921236744665	0.07920237471438027	0.0	0.0	0.0	0.0
ERR160147_1_val_1	70.30997317859108	18.516772632211058	5.369038073215935	1.8309001828403417	0.8673191969640649	0.5200459049089066	0.3289846154480026	0.2577406107613445	0.2014050554710124	1.4418452864401625	0.26726616478102766	0.08870909836705868	0.0	0.0	0.0	0.0
ERR160147_2	77.48257642253226	14.978947037039836	3.7373360428322107	1.1717130284345556	0.5585521055745662	0.30724529483858226	0.21174580036003693	0.1584342650807186	0.14863890613276226	1.0947405685426979	0.14233412403926374	0.007736404592522468	0.0	0.0	0.0	0.0
ERR160147_2_val_2	77.4517642172598	14.960767962151508	3.7533486429580543	1.191815649907951	0.5706447587735568	0.3011781540217123	0.22592745024569533	0.1543703164319257	0.14049293807533472	1.0845452477014057	0.15608840142337532	0.009056261049674923	0.0	0.0	0.0	0.0
ERR160148_1	66.66847556689032	20.33889092923741	5.735084199089287	2.07124707926384	0.9948873403387206	0.5451397485709086	0.3758592153237328	0.2685377282753957	0.21947760177113523	1.866760763444339	0.5071675115804982	0.3667963650840365	0.0	0.01451116643921434	0.02716478469112526	0.0
ERR160148_1_val_1	65.77857339084386	20.84903163987033	5.915116862147965	2.1945606489587623	0.9754238952583939	0.5979052302695244	0.3681373920662279	0.2910583925808703	0.2075924163909681	1.9085672149370077	0.5271240197884346	0.38690889688762137	0.0	0.0	0.0	0.0
ERR160148_2	68.67105882347944	19.58500789275558	5.205124375047782	1.916081355765013	0.8337576779495608	0.4810582222014734	0.3428121053882492	0.25354668470449054	0.2044287919140722	1.7473652722409045	0.4872538803718828	0.2462376907633921	0.0028609962562183445	0.0	0.02340623116199684	0.0
ERR160148_2_val_2	68.4516420771158	19.7965279644004	5.173832053082993	1.9230222141041282	0.831264965460152	0.5106379869837514	0.31890611606059927	0.2528050780236065	0.17934467360252782	1.8163793291530155	0.4909010447159096	0.254736497297153	0.0	0.0	0.0	0.0
ERR160149_1	66.45899486172002	20.601009590856805	5.900808590623617	2.0149215994843805	0.9559824699360867	0.5257759064499633	0.3495986478494182	0.24333125896161042	0.20844332179638098	1.7426203793665804	0.48377593605345254	0.2837104939675019	0.012623590231704713	0.012083579510765703	0.0	0.20631977319168623
ERR160149_1_val_1	65.60453104554472	21.27361071334263	6.086995321531539	2.0973082812821593	1.0189226824670123	0.5524937191228857	0.35470565101289386	0.25728123659972707	0.21016352911839642	1.8055847174234751	0.45871671560612537	0.2796863869485705	0.0	0.0	0.0	0.0
ERR160149_2	69.00645499228553	19.341287284116657	5.380979978409848	1.9127836174992745	0.8043294654762895	0.46190749679582116	0.32070787432864173	0.22639665959138908	0.16104896159012816	1.576466400492265	0.4762509877153138	0.1490466187793414	0.006490870662911035	0.02039578079497036	0.0	0.15545301146166496
ERR160149_2_val_2	68.93518979161773	19.602189320032824	5.397652037521892	1.8656877338384452	0.8162613888236301	0.486261397961703	0.3154938588894114	0.2260236805362306	0.16762739302718452	1.5939193795756483	0.46819085088709733	0.12550316728820543	0.0	0.0	0.0	0.0
ERR160150_1	64.79286449939883	20.771999782125338	6.307679198028637	2.2838468549923774	1.0478162288040713	0.6241190064541714	0.430140045321578	0.292809665003047	0.24288644309813343	2.0559911106829896	0.5375745184065677	0.345652291664553	0.0053226528273000616	0.006180600692022093	0.0	0.255117102500419
ERR160150_1_val_1	63.98694250899383	21.377303511530783	6.547896627355076	2.3707062775925127	1.08523474778525	0.6372452791187079	0.4477954344039761	0.32427344415310205	0.24381319343259453	2.0951245243778587	0.5381227942194775	0.34554165703682277	0.0	0.0	0.0	0.0
ERR160150_2	66.89842681913174	19.94965800231126	5.990600108788248	2.0659911530628916	0.9092958740499476	0.5639622849050608	0.415876002878501	0.2721590331633206	0.21701377052438187	1.8390515727157632	0.5291989316438873	0.2333185287941262	0.009426676911222332	0.0	0.043857641210628455	0.06216359990905229
ERR160150_2_val_2	66.65647563487434	20.28794738881792	5.997230985071792	2.0569662479788344	0.9309251617842869	0.5539011853564729	0.3934554362976313	0.26667774933352617	0.21855143445492112	1.9070037910790747	0.5174273128103525	0.21343767214081866	0.0	0.0	0.0	0.0
ERR160151_1	66.95855217721696	20.34338464867423	5.814110129247923	1.9616891467219324	0.9257769420870199	0.49108027310291674	0.3277725249379979	0.2597634950783265	0.17929714042209208	1.738316323827023	0.5812388225596866	0.2887478756730393	0.005842310346761511	0.0	0.0	0.12442819010416108
ERR160151_1_val_1	65.82774954987573	21.102298577320376	6.029697407801103	2.110041201494331	0.9564724189995105	0.5111393640794435	0.3516812473737435	0.2603399710413743	0.1929293295059925	1.763750434914545	0.5927774728795321	0.30112302471423896	0.0	0.0	0.0	0.0
ERR160151_2	68.88393851930283	19.505431459685045	5.380174368090804	1.7990228322868271	0.812050075891229	0.4663467426144351	0.2998059199157067	0.22459072627199686	0.1622232919610773	1.6017701359333651	0.5576561630661666	0.23370287733124076	0.003329701785324621	0.021581086244321004	0.0	0.048376099619577985
ERR160151_2_val_2	68.52754246405777	19.8802425572848	5.429893270991836	1.789878868378684	0.8019924888044452	0.4508772773104257	0.32557024635942394	0.2209441490215255	0.17778716299884842	1.6231102902110293	0.5633947013800223	0.20876652320129196	0.0	0.0	0.0	0.0
ERR160152_1	66.28118584087106	19.29732171867926	5.7876063761791015	2.2260216544378	1.2319067913337656	0.7418961679961733	0.5238227303333046	0.36733637665286767	0.3104688684554892	2.273960647764869	0.4239728970493052	0.3018737213821376	0.043942620067269345	0.021177273596935255	0.0	0.1675063152006907
ERR160152_1_val_1	65.04995640898514	20.077883385249237	6.020275007301954	2.3877384247970164	1.2898590703538322	0.7769413012261236	0.5120236816931398	0.40287552732051135	0.3002216768830396	2.364916438951254	0.4580339713169991	0.29154966518068504	0.05169016767680039	0.016035273064305394	0.0	0.0
ERR160152_2	68.73990291777585	18.50313822693474	5.2746875566828955	2.0390091219364477	1.0880550377832185	0.6735050718772361	0.44277012980798397	0.31723955317648567	0.21238657296229974	2.0105536001486732	0.33719989480623574	0.228566997799403	0.0383113565247916	0.007518380473682614	0.08715558130990264	0.0
ERR160152_2_val_2	68.1122872660698	19.043638041140067	5.4274967811189745	2.019564685512994	1.1048327410232939	0.6524773477046467	0.48012362507562945	0.32302971224936006	0.23124940562919546	2.0160694511009547	0.32525117860755715	0.21598406350349172	0.04002007758277314	0.007975623681267566	0.0	0.0
ERR160153_1	61.55698956310125	23.117151600352525	7.529487447085654	2.695804914240336	1.1829162410609122	0.6497658991530194	0.40545051546027455	0.266082580133816	0.230211279152313	1.6562172008267508	0.30825481185710896	0.1709952933670436	0.0021533778870275874	0.0042007306180514795	0.0	0.2243185457039199
ERR160153_1_val_1	60.851531889693675	23.6300757271558	7.752448097803256	2.854868858730363	1.2060176190917669	0.6565089042914717	0.37729819317039504	0.2971529398915708	0.23290541943512968	1.6708537285551355	0.3118665377654226	0.15847208441610675	0.0	0.0	0.0	0.0
ERR160153_2	62.37875395036605	22.810364923589642	7.392790241630588	2.6931256131852215	1.11411693282374	0.6465449875988185	0.39486928501810353	0.2785193728149788	0.19511120251984013	1.5035441317390497	0.3227850869379689	0.14539831898507238	0.0031232399250676977	0.009757727593388235	0.0	0.11119498527257367
ERR160153_2_val_2	62.072961449267694	23.117346459069886	7.4693676944189855	2.699843033254567	1.115755051598103	0.64050650338667	0.40460460874482557	0.2820396456839801	0.20154777940295313	1.526970503632823	0.33826528099950526	0.13079199054001545	0.0	0.0	0.0	0.0
ERR160154_1	63.30062368447729	22.971287783097004	7.301456084356002	2.4528982486538005	1.0432242535593095	0.49455927066370287	0.33211506694884757	0.20941999436312814	0.1439761486712032	1.2830820951788864	0.23538260497036922	0.0772953701623617	0.0027998735038382606	0.005719772400101723	0.0	0.14615974899414436
ERR160154_1_val_1	62.343538878100134	23.65218715355185	7.565647826149177	2.5163554312038268	1.0803656095038976	0.49551694767758175	0.3439229409754073	0.2200120093886558	0.1666610613277238	1.3040117489617276	0.24290003662310453	0.06888035653692955	0.0	0.0	0.0	0.0
ERR160154_2	64.06618861606319	22.626714934800855	7.246765525665416	2.372742061979088	0.9727163803145947	0.5393485661465769	0.2839078170627488	0.21365254125657604	0.1501900606915931	1.1798204068984162	0.2301838971844345	0.03305861421126999	0.0057479153831927875	0.0	0.07896266234207794	0.0
ERR160154_2_val_2	63.73356566535474	23.043454245126526	7.275643176690862	2.374245026336309	0.916452187191508	0.5430708807641846	0.303529239682375	0.20586360438252044	0.148402037052714	1.2040989672103202	0.22031279063375891	0.03136217957425704	0.0	0.0	0.0	0.0
ERR160155_1	64.97322557161117	22.812993401005492	6.716180505231829	2.201801993191042	0.8191784950784212	0.4647259417170621	0.2755231207500732	0.18890833602610138	0.1476570499298387	1.1585425359643842	0.1422117601651343	0.01889180416904765	0.0	0.02061455770080594	0.0	0.05954492745952218
ERR160155_1_val_1	64.06212165839773	23.419033806522005	6.929759900169159	2.285545618812171	0.8382955436097832	0.47949921465045375	0.29418453568159153	0.1922625894631452	0.14485427847007465	1.1843341097118443	0.15226565962628344	0.017843084885667854	0.0	0.0	0.0	0.0
ERR160155_2	65.45355458549251	22.626718548315424	6.686547264471934	2.1315489316180796	0.8085109485548864	0.4427277170923091	0.2432337753290462	0.15852079732924715	0.13958225197245405	1.1353287074807956	0.12267657947040381	0.011390145409274924	0.0	0.03965974746364414	0.0	0.0
ERR160155_2_val_2	65.10097763780496	23.002621345381563	6.689377808019562	2.137103478886915	0.8182886363465888	0.43103124237497137	0.24757188352460238	0.1861974743276424	0.14998578154468295	1.1184297156321588	0.11304864118003917	0.005366354976275972	0.0	0.0	0.0	0.0
ERR160156_1	63.97800324022202	22.5917844071544	6.987762233405224	2.3370759389454343	1.0125626642519783	0.48577586657120386	0.2913023564712775	0.20001749587054046	0.1731230266880452	1.3362060838564516	0.21672839029907928	0.08624625549135126	0.005742032399510837	0.0	0.0	0.2976700083734942
ERR160156_1_val_1	62.981327814836675	23.378384432349264	7.289609371097565	2.400085402853621	1.0764833709235293	0.5117476431355453	0.3186954877896223	0.20789109567889152	0.19313077876410184	1.3625138507458796	0.22403271918361728	0.056098032641646284	0.0	0.0	0.0	0.0
ERR160156_2	65.1692895000888	22.186378243082086	6.673229160953154	2.212614715799747	0.9072957366624147	0.4450823138382155	0.2856016700989027	0.2022832085799638	0.13988261637442923	1.3107427638657652	0.22033603925823522	0.04862948655643782	0.0025446541660208116	0.01960675617481855	0.0	0.17648313450106062
ERR160156_2_val_2	64.63618043819947	22.809233573282985	6.710403461333428	2.275887149680123	0.8782492600475277	0.4855840041989653	0.2934502469917629	0.18358256772978865	0.16977936995721127	1.301857427417191	0.21662569514565166	0.03916680601577049	0.0	0.0	0.0	0.0
ERR160157_1	62.36414830963397	23.068646684098134	7.601515902828433	2.6919564607830195	1.1080359744442323	0.5367465445760489	0.3133458700631783	0.20905891184511793	0.16400129489712847	1.2178485653565367	0.20510914092060845	0.08328314057916415	0.0028507336801819735	0.020819284404547188	0.0	0.4126331818898047
ERR160157_1_val_1	61.42663432438743	23.89528625322739	7.938924730873836	2.817200863155059	1.1386115688635767	0.5555988419723817	0.32103949117162117	0.2091539305135327	0.1883081915215132	1.2546012833149214	0.20531554291720724	0.04932497808155975	0.0	0.0	0.0	0.0
ERR160157_2	63.31508964487947	22.918652600679913	7.344552337533246	2.570623629496681	1.0025765850432036	0.5437707427937027	0.30483389233634667	0.21247557108582735	0.15314373337176618	1.124745201034347	0.1729095664579293	0.0629219666303166	0.009744029659926174	0.024637137012340538	0.0	0.23932336198503715
ERR160157_2_val_2	62.85665011793336	23.45238414768687	7.525509852510318	2.595640660883004	1.020939332139658	0.5536971249920297	0.29578411175191416	0.22240033967900627	0.1455880638300422	1.1200916206844798	0.18333906196929328	0.027975565939961762	0.0	0.0	0.0	0.0
ERR160158_1	63.02122900215332	23.140307469928313	7.329538248650088	2.5309713373825575	1.0620700918371342	0.4925366386959092	0.33218209222570527	0.2257017675427094	0.15319901297847363	1.0975526062735488	0.261091215873734	0.12488592196758452	0.0034168350722363176	0.005089144292879116	0.0	0.22022861512572045
ERR160158_1_val_1	62.05252466471567	23.8741314876681	7.64305930310587	2.6007980378534348	1.097196092516393	0.5090963282215689	0.3605217929705063	0.20712037696386304	0.17507788182215692	1.1147884954433065	0.25815491492800074	0.10753062379110169	0.0	0.0	0.0	0.0
ERR160158_2	64.18640227744416	22.890820983439735	7.110959944405644	2.3462825039397273	0.9611160145573995	0.46608423815817274	0.28518106998628434	0.18044293370768483	0.12905387094259874	1.029640593403484	0.2580298861137367	0.05923076172518496	0.003278550139172355	0.0	0.09347637203691539	0.0
ERR160158_2_val_2	63.7197954601879	23.36750187591929	7.1591323658960455	2.378436937148515	0.9685321665300317	0.4708573772726833	0.282630812936868	0.18382507920662633	0.128294091339429	1.036451732913829	0.2568907091249481	0.047651391523898246	0.0	0.0	0.0	0.0
ERR160159_1	64.46534059897249	21.889182299700096	6.722145520074345	2.2267253093280517	1.062353601367679	0.5419978619601094	0.34069075741768295	0.21722816034013132	0.1802730676562212	1.5621590719250698	0.2931881743788856	0.1443292644929158	0.00959448325026787	0.0	0.0	0.34479182913606454
ERR160159_1_val_1	64.29606370002637	22.268252221309666	6.812207769041823	2.3025931274062197	1.0383797130702517	0.5371593914841185	0.3471992235315196	0.22731327588869804	0.18006996449511808	1.5770211622194714	0.2981050726971047	0.11563537882957906	0.0	0.0	0.0	0.0
ERR160159_2	66.77114264193162	21.08205479665422	6.076425287976441	2.054712680471109	0.879532993663818	0.5148717868637689	0.3080429812533436	0.2510704583062006	0.15018870685674002	1.3733631826621384	0.25727804305576496	0.08916233230842203	0.0070543231804632775	0.005762988680232473	0.0	0.17933679613580802
ERR160159_2_val_2	66.65257993743772	21.32073388374011	6.127369688350895	2.096526108565123	0.9138766159535426	0.4686964229185583	0.30683771615526595	0.22943838697452665	0.16894927490107856	1.4026607271086349	0.2476269490209905	0.06470428887358852	0.0	0.0	0.0	0.0
ERR160160_1	69.12061356184738	20.327476425206154	5.759283789418448	1.7712418160250605	0.7178270118143928	0.3731064658738489	0.24844934437941976	0.1495041411250397	0.13259956898259412	1.0430810951621634	0.20627583292382726	0.029853111258574372	0.0	0.0	0.03387043839953798	0.08681739758353964
ERR160160_1_val_1	68.52585794711632	20.863351540386063	5.84360834165196	1.8153272547643435	0.7403073623881431	0.37687603020902	0.2530468860089875	0.1447553615612605	0.1370232823958734	1.0699964042645957	0.20609136466406192	0.02375822458936107	0.0	0.0	0.0	0.0
ERR160160_2	71.0225329690992	19.766322690124756	5.0914949173267035	1.5213535131989353	0.6095132165359423	0.29957425853327635	0.19590045286087082	0.14659012914381941	0.1153675151824266	1.0501180226027216	0.10978235737056025	0.013846619044777497	0.0	0.02790061492978036	0.02970272404627328	0.0
ERR160160_2_val_2	70.6742954422936	20.11124070911576	5.112763850149782	1.5420297922419497	0.6314608305268729	0.2939082744361686	0.20434117159179593	0.14480806931589082	0.11149980418990404	1.064237521877003	0.10387165788236716	0.005542876378896766	0.0	0.0	0.0	0.0
ERR160161_1	67.5041047877351	20.792167668819104	5.671453154202829	1.7044705927345316	0.6661661079621166	0.3672409635529251	0.22892708788497407	0.1813470205785363	0.12737445765256572	1.133166565852093	0.18596673625362875	0.11145647449588986	0.06293611467548575	0.04086788850465797	0.0	1.222354379095584
ERR160161_1_val_1	67.58349635235815	21.860975124950894	5.883136018717013	1.7572169669094522	0.6921121451964396	0.3666215342833852	0.23443747606005277	0.19130541916519986	0.14169327876093887	1.109746245377797	0.1699821536424343	0.009277284578230068	0.0	0.0	0.0	0.0
ERR160161_2	70.1240652617779	19.848321607560628	5.04142880577361	1.5367465596567125	0.6221981607852228	0.29757787869635605	0.21082657082537215	0.13056813833950415	0.10765151012849311	0.9731354379921614	0.1132668835069416	0.090393856756184	0.04151525398243984	0.07757955171957968	0.0	0.7847245224989338
ERR160161_2_val_2	70.13536979500466	20.656908389792118	5.185248249140628	1.5552425029265562	0.6276208410905831	0.30784935873221325	0.20904388934997775	0.14021362191705672	0.10374688668303148	0.9763800286041409	0.09947964890424885	0.0028967878547277613	0.0	0.0	0.0	0.0
ERR160162_1	66.88582604301946	21.430109019599396	6.059215075103731	2.058418294547935	0.822143950573673	0.4410688782870246	0.28149695942773223	0.23452770171381834	0.14990081480790268	1.2375052677616059	0.2144985281534776	0.10638821488048698	0.0	0.0	0.02258010238819625	0.05632114973563748
ERR160162_1_val_1	66.47367165744147	21.738412440803916	6.173675696799704	2.0875210046358514	0.8119570525711316	0.450660613385023	0.31115354350667523	0.21764257058485176	0.16838144209016065	1.2517393827922567	0.2228604277232251	0.09232416766579314	0.0	0.0	0.0	0.0
ERR160162_2	69.03890182553394	20.496651294694303	5.534978042626955	1.7552290958654657	0.7219495993682045	0.3828282031250593	0.2563842811214032	0.20631207805667903	0.14996588207522324	1.1233770304275659	0.22124687993459952	0.05397545483639383	0.002928392487204464	0.004963021459784169	0.0	0.05030891838721388
ERR160162_2_val_2	68.7802938260044	20.790916244726375	5.537839673583111	1.7787321323348353	0.7105260111832041	0.3832141752124923	0.25869022591367546	0.21061285400809218	0.14509032611953493	1.1385422819606963	0.22188785235365427	0.043654396599957845	0.0	0.0	0.0	0.0
ERR160163_1	65.18012155915945	21.485478464543455	6.526157647693487	2.3720713766816215	1.0166164001916096	0.5298578789622524	0.37370018292068463	0.2583387117622245	0.17389119769033648	1.4803833588822062	0.280615794559979	0.16285928390963517	0.004602962518848258	0.0	0.0	0.15530518052416137
ERR160163_1_val_1	64.85610497269332	21.850125042615367	6.583138276306172	2.39834912887903	1.0366156835351437	0.5560863618618836	0.35024838930120233	0.2710344033813576	0.1793516174112588	1.4893491524982376	0.27587660694270416	0.15123766462522165	0.0024826999490221956	0.0	0.0	0.0
ERR160163_2	67.9025879074455	20.488383807942945	5.853787679728513	2.0360718837701177	0.7994620232971826	0.47090327957962935	0.29737775155219953	0.21511275406779123	0.1760497485508711	1.308229002681123	0.24361554765402108	0.08199544196340963	0.009168452279634299	0.016307582016567762	0.0	0.10094713747052697
ERR160163_2_val_2	67.70638001493207	20.79543016286975	5.8384756617470295	2.052013763973792	0.8026877607191936	0.45957078577304017	0.29485852792515643	0.22359692961447372	0.18145492612999442	1.322637126471032	0.2529820816173082	0.06991225822719219	0.0	0.0	0.0	0.0
ERR160164_1	63.391521260565156	21.805546281694287	7.1361747519040595	2.590960496724963	1.1947865193994018	0.6189749319108367	0.43479996267641813	0.2550581949434971	0.19287002814539383	1.6629624528206013	0.39917873469399906	0.20982594352021705	0.005595177707513065	0.0	0.0	0.10174526329368092
ERR160164_1_val_1	62.92889945507946	22.22984236069784	7.219964959562672	2.654158721263342	1.1762054788367942	0.6520099520653038	0.4172842932255934	0.25342967024326285	0.21341148834416904	1.6409188364865317	0.4129754458752839	0.19862074908903612	0.0022785892306867285	0.0	0.0	0.0
ERR160164_2	65.84263795335546	21.107044183026595	6.506326668995792	2.2468395858749672	1.0038074476859464	0.5248491260649756	0.32831803823629624	0.23100713923233074	0.15964649526236102	1.481158873954471	0.3645154489465637	0.11992358660663631	0.0048347035557846346	0.014271280272280668	0.0	0.06481946892959735
ERR160164_2_val_2	65.50675835050134	21.39937943141346	6.58908522398711	2.259025019488189	1.0179233722699443	0.5385325667026936	0.32972968934866775	0.23030152914321977	0.1679659687159818	1.4789916539918713	0.3645435808379534	0.1177636135995596	0.0	0.0	0.0	0.0
ERR160165_1	66.29626213411004	21.399528625025184	6.308542962713886	2.1165962132838936	0.9516422396361987	0.5267428354527005	0.28768306186895226	0.2660706263068424	0.16121643966600785	1.1522679328351186	0.2412363714784442	0.11053895308339114	0.005814770408032574	0.004709013486429331	0.0	0.17114782064495432
ERR160165_1_val_1	65.76370553278896	21.94493741340466	6.4310035195405275	2.162177049175466	0.9728813556169315	0.5279798946641985	0.29649367449101505	0.25256807195254644	0.15657783595676478	1.1516390723991479	0.23626603093969234	0.10102481693931761	0.002745732130869399	0.0	0.0	0.0
ERR160165_2	68.66926937200708	20.21501537239171	5.891530155630818	1.9304614181406772	0.7924209782807451	0.4505160064953148	0.2636425072375148	0.21462597315435686	0.1379926906725825	1.0140240061085957	0.21281196898510799	0.0635554409950213	0.011060728352592584	0.025541821384396698	0.0	0.10753156016359688
ERR160165_2_val_2	68.2425934134055	20.67791782405235	5.981949190085949	1.971935975723679	0.7696985643616229	0.46554420858553186	0.2631874706225409	0.1998891044145284	0.15459544439126713	1.018571020220187	0.19851005935690152	0.05275997024119011	0.0028477545388226736	0.0	0.0	0.0
ERR160166_1	68.97705852666458	20.816793308570066	5.496447658516817	1.7425811547205787	0.7153444986728658	0.38903634043376156	0.2539124964788018	0.15867463914552046	0.13873896303075153	1.0577354259814256	0.1321359297458581	0.018097191636236826	0.0	0.0	0.10344386640275152	0.0
ERR160166_1_val_1	68.50883258185756	21.240218461695573	5.567683570671546	1.7935635977394389	0.7297020233429599	0.3938267829476603	0.24727966599706547	0.15697870965980398	0.1607117888739486	1.0592831224969048	0.12944760691782523	0.012472087799789618	0.0	0.0	0.0	0.0
ERR160166_2	71.29347237955682	19.772214555243465	4.923538531179574	1.4704498219471593	0.6115436088550149	0.34051078331999945	0.23673767532245474	0.16287994381953738	0.10592453489940906	0.9128047814414508	0.08285456966270617	0.01662520580542651	0.0	0.021271299276326983	0.04917230967071622	0.0
ERR160166_2_val_2	71.05000407027362	20.066416525237347	4.920403296394563	1.4954311830100382	0.5890754499177148	0.36650359414638445	0.21978227863507366	0.16628199627509124	0.10512449420507605	0.9382167878726267	0.07661417203741618	0.006146151995075263	0.0	0.0	0.0	0.0
ERR160167_1	65.37119154844578	21.38469504191168	6.813536091414305	2.336514603798335	1.06752374791989	0.5076180058296655	0.3219215544452153	0.22548443270674293	0.17121829582616213	1.309828953220869	0.28839714199242983	0.16206971093749523	0.0	0.019501799076914312	0.020499072474445264	0.0
ERR160167_1_val_1	64.67437163917761	21.81727526190318	6.956673799419509	2.397993163746912	1.0802837556509812	0.5493273367519501	0.30805982626114525	0.2277286303661123	0.18560320315090717	1.352776308760746	0.27702693923598043	0.17288013557500878	0.0	0.0	0.0	0.0
ERR160167_2	68.4255254251578	20.472863748541027	5.848612120591434	1.9192489339825667	0.8287523242401963	0.37992026740793433	0.25445128823006946	0.1810963019872843	0.1581368283228712	1.1717670949637455	0.2540212199047956	0.07902090311320104	0.0	0.026583543557062744	0.0	0.0
ERR160167_2_val_2	68.01346914053961	20.789861159668998	5.888754935837329	1.9703477520369586	0.8090986681100297	0.38320393866878893	0.2384836845799646	0.1853093933688557	0.1501782734062007	1.2440842109954038	0.25586329914051686	0.07134554364737908	0.0	0.0	0.0	0.0
ERR160168_1	65.19342177973486	21.556339401456654	6.551556527021503	2.2809652435521817	0.9785664769427083	0.4976131298519919	0.29028474777804153	0.1980760108844053	0.16414735386772827	1.4314688031364498	0.2548216501973205	0.08259841500505403	0.01800612880104592	0.009441061671520966	0.0	0.4926932700986119
ERR160168_1_val_1	64.62218125099926	22.23943510225976	6.8363265083909965	2.351856212691876	1.0062935537509432	0.5085979428432841	0.2991162139078743	0.19318870222297285	0.1682368442958134	1.452503592473237	0.27191450464994427	0.05034957151406679	0.0	0.0	0.0	0.0
ERR160168_2	67.66318106137538	20.760819451666745	5.883481520834729	1.992411331165191	0.8103278301452908	0.3870797936403092	0.28399987344654276	0.17733375572054982	0.15544806395681435	1.350549425724556	0.2115423545842044	0.0428966563634374	0.013344204903483946	0.014754384460747541	0.0	0.2528302920120696
ERR160168_2_val_2	67.45391146821686	21.13459927867039	5.970544174340856	1.9977652856170232	0.812033945200356	0.39855335798096597	0.28605541083021035	0.18614947572908633	0.16626730682514282	1.3751571501986595	0.20687621109629573	0.01208693529426176	0.0	0.0	0.0	0.0
ERR160169_1	68.18010223208636	20.66786792488241	5.6169504538006	1.8232520869776023	0.8167033193736364	0.3822977413808769	0.2498690617442827	0.19174724257293962	0.15465411539643184	1.2640802041475407	0.23446642315352134	0.1218429137632448	0.009678887186379081	0.006355257147540525	0.0	0.28013213638656215
ERR160169_1_val_1	67.52834185059685	21.360541035865364	5.82754324556483	1.8726714703830565	0.8236355863308639	0.3867556439006328	0.2538868980408641	0.18743199074644704	0.15939501608207038	1.2719410952127184	0.23936431622051435	0.08849185105577688	0.0	0.0	0.0	0.0
ERR160169_2	70.56841353402453	19.638193271664488	5.118308502493569	1.6039153418430665	0.6526889491950758	0.3303182096322718	0.2056520731323906	0.15239804118886668	0.13042112698416394	1.1271723679117203	0.2238091423404491	0.05163685777892905	0.010893788762035981	0.005813406021720277	0.0	0.18036538702671287
ERR160169_2_val_2	70.31188255268937	19.991786958868655	5.186671131912451	1.5976203242560396	0.6755412027648929	0.3261439324404378	0.21944895708428622	0.15286075467148935	0.13697242374499458	1.1540662443750744	0.21028962843606916	0.03671588875622109	0.0	0.0	0.0	0.0
ERR160170_1	68.30903385675968	20.329530381728215	5.907405933037584	1.9032099312974022	0.8213256617827341	0.4321395442062349	0.25334552100600105	0.190138279782255	0.15302425391656657	1.286102254323009	0.2666908104173953	0.06314154211006459	0.0031952439651602832	0.0	0.03611947013875671	0.045597315528893206
ERR160170_1_val_1	67.38275836859607	21.05850873712061	6.008938452999882	1.9724345204825349	0.841379077904246	0.44982537384323845	0.26379866785786793	0.19143274856237652	0.16138874155541655	1.3478510678779383	0.2550437666086403	0.06664047659118166	0.0	0.0	0.0	0.0
ERR160170_2	70.38241781691084	19.559426348460914	5.192242496519596	1.6954231834224798	0.6728971749558882	0.3577869283063016	0.22217323400806993	0.20339368406719155	0.1470216075268553	1.2650700422912027	0.2005387075736197	0.04968757695574405	0.0	0.0	0.051921199001318696	0.0
ERR160170_2_val_2	70.10954719509057	19.866707703624005	5.189532601066103	1.6776106719401707	0.6765002354780209	0.36116446733147095	0.2537571933934801	0.19756101279660576	0.1431551833505111	1.271774006725152	0.21401051894188788	0.03867921026199442	0.0	0.0	0.0	0.0
ERR160171_1	67.68598308977934	20.49903622126754	6.024549238852526	2.0066730939525184	0.8218831232014094	0.41595866163929174	0.2675398708855176	0.2104978430181111	0.14810782480323278	1.3777876763456742	0.20685731350352393	0.07955297442523981	0.0	0.0054666754955660195	0.0	0.25010639283044467
ERR160171_1_val_1	66.68258548798634	21.413017870748437	6.285117971618835	2.047848085068114	0.8496803423867293	0.4436217521726947	0.2796254773923221	0.20721261684509582	0.1588649261953163	1.385189058437165	0.2029578870321057	0.04427852411684825	0.0	0.0	0.0	0.0
ERR160171_2	70.37842180337958	19.664473346338596	5.2269154829705915	1.6464413930818205	0.6661987646388985	0.3550839651766207	0.2335834666736754	0.1571095911957097	0.14630983872011988	1.181121882950348	0.1743613895758628	0.030207259524928292	0.007326536764924806	0.0	0.038686814780024135	0.09375846422828606
ERR160171_2_val_2	69.62442558176643	20.297723977218173	5.381736480815853	1.6755211563262997	0.7138869133619317	0.3689854993846755	0.22601673523591378	0.16156645113928686	0.14670128167526666	1.221919823880773	0.17080130345507133	0.010714795740244844	0.0	0.0	0.0	0.0
